,SA2_MAINCODE_2016,Mode,Mode1,Gender,Count,MaleCount,FemaleCount,UnspecifiedCount,FemaleProp,MaleProp,UnspecifiedProp,,,
358,213011335,Train_M,Train,Male,365,365,0,0,0,0.002306186,0,,,
359,213011336,Train_M,Train,Male,291,291,0,0,0,0.00183863,0,,,
360,213011337,Train_M,Train,Male,104,104,0,0,0,0.000657105,0,,,
361,213011338,Train_M,Train,Male,205,205,0,0,0,0.001295255,0,,,
362,213011339,Train_M,Train,Male,305,305,0,0,0,0.001927087,0,,,
363,213011340,Train_M,Train,Male,261,261,0,0,0,0.001649081,0,,,
364,213021341,Train_M,Train,Male,376,376,0,0,0,0.002375687,0,,,
365,213021342,Train_M,Train,Male,334,334,0,0,0,0.002110318,0,,,
366,213021343,Train_M,Train,Male,98,98,0,0,0,0.000619195,0,,,
367,213021344,Train_M,Train,Male,693,693,0,0,0,0.004378594,0,,,
368,213021345,Train_M,Train,Male,74,74,0,0,0,0.000467555,0,,,
369,213021346,Train_M,Train,Male,505,505,0,0,0,0.00319075,0,,,
370,213031347,Train_M,Train,Male,212,212,0,0,0,0.001339483,0,,,
371,213031348,Train_M,Train,Male,913,913,0,0,0,0.005768623,0,,,
372,213031349,Train_M,Train,Male,118,118,0,0,0,0.000745561,0,,,
373,213031350,Train_M,Train,Male,506,506,0,0,0,0.003197068,0,,,
374,213031351,Train_M,Train,Male,447,447,0,0,0,0.002824288,0,,,
375,213031352,Train_M,Train,Male,721,721,0,0,0,0.004555506,0,,,
376,213041353,Train_M,Train,Male,188,188,0,0,0,0.001187844,0,,,
377,213041355,Train_M,Train,Male,273,273,0,0,0,0.0017249,0,,,
378,213041356,Train_M,Train,Male,109,109,0,0,0,0.000688697,0,,,
379,213041357,Train_M,Train,Male,286,286,0,0,0,0.001807039,0,,,
380,213041358,Train_M,Train,Male,155,155,0,0,0,0.000979339,0,,,
381,213041359,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
382,213041360,Train_M,Train,Male,240,240,0,0,0,0.001516396,0,,,
383,213041461,Train_M,Train,Male,41,41,0,0,0,0.000259051,0,,,
384,213041462,Train_M,Train,Male,103,103,0,0,0,0.000650787,0,,,
385,213041463,Train_M,Train,Male,202,202,0,0,0,0.0012763,0,,,
386,213051361,Train_M,Train,Male,232,232,0,0,0,0.001465849,0,,,
387,213051362,Train_M,Train,Male,322,322,0,0,0,0.002034498,0,,,
388,213051363,Train_M,Train,Male,388,388,0,0,0,0.002451507,0,,,
389,213051365,Train_M,Train,Male,740,740,0,0,0,0.004675554,0,,,
390,213051366,Train_M,Train,Male,580,580,0,0,0,0.003664624,0,,,
391,213051368,Train_M,Train,Male,156,156,0,0,0,0.000985657,0,,,
392,213051369,Train_M,Train,Male,538,538,0,0,0,0.003399254,0,,,
393,213051464,Train_M,Train,Male,186,186,0,0,0,0.001175207,0,,,
394,213051465,Train_M,Train,Male,453,453,0,0,0,0.002862198,0,,,
395,213051466,Train_M,Train,Male,327,327,0,0,0,0.00206609,0,,,
396,213051467,Train_M,Train,Male,306,306,0,0,0,0.001933405,0,,,
397,213051468,Train_M,Train,Male,155,155,0,0,0,0.000979339,0,,,
398,214011370,Train_M,Train,Male,84,84,0,0,0,0.000530739,0,,,
399,214011371,Train_M,Train,Male,182,182,0,0,0,0.001149934,0,,,
400,214011372,Train_M,Train,Male,96,96,0,0,0,0.000606558,0,,,
401,214011373,Train_M,Train,Male,120,120,0,0,0,0.000758198,0,,,
402,214011374,Train_M,Train,Male,83,83,0,0,0,0.00052442,0,,,
403,214011375,Train_M,Train,Male,204,204,0,0,0,0.001288937,0,,,
404,214011376,Train_M,Train,Male,79,79,0,0,0,0.000499147,0,,,
405,214021377,Train_M,Train,Male,9,9,0,0,0,5.69E-05,0,,,
406,214021378,Train_M,Train,Male,14,14,0,0,0,8.85E-05,0,,,
407,214021379,Train_M,Train,Male,28,28,0,0,0,0.000176913,0,,,
408,214021380,Train_M,Train,Male,47,47,0,0,0,0.000296961,0,,,
409,214021381,Train_M,Train,Male,101,101,0,0,0,0.00063815,0,,,
410,214021382,Train_M,Train,Male,44,44,0,0,0,0.000278006,0,,,
411,214021383,Train_M,Train,Male,12,12,0,0,0,7.58E-05,0,,,
412,214021384,Train_M,Train,Male,9,9,0,0,0,5.69E-05,0,,,
413,214021385,Train_M,Train,Male,42,42,0,0,0,0.000265369,0,,,
414,215011386,Train_M,Train,Male,0,0,0,0,0,0,0,,,
415,215011387,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
416,215011388,Train_M,Train,Male,0,0,0,0,0,0,0,,,
417,215011389,Train_M,Train,Male,0,0,0,0,0,0,0,,,
418,215011390,Train_M,Train,Male,0,0,0,0,0,0,0,,,
419,215011391,Train_M,Train,Male,0,0,0,0,0,0,0,,,
420,215011392,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
421,215011393,Train_M,Train,Male,0,0,0,0,0,0,0,,,
422,215011394,Train_M,Train,Male,0,0,0,0,0,0,0,,,
423,215021395,Train_M,Train,Male,0,0,0,0,0,0,0,,,
424,215021396,Train_M,Train,Male,0,0,0,0,0,0,0,,,
425,215021398,Train_M,Train,Male,0,0,0,0,0,0,0,,,
426,215021399,Train_M,Train,Male,0,0,0,0,0,0,0,,,
427,215021469,Train_M,Train,Male,4,4,0,0,0,2.53E-05,0,,,
428,215021470,Train_M,Train,Male,0,0,0,0,0,0,0,,,
429,215031400,Train_M,Train,Male,0,0,0,0,0,0,0,,,
430,215031401,Train_M,Train,Male,0,0,0,0,0,0,0,,,
431,215031402,Train_M,Train,Male,0,0,0,0,0,0,0,,,
432,215031403,Train_M,Train,Male,0,0,0,0,0,0,0,,,
433,215031404,Train_M,Train,Male,0,0,0,0,0,0,0,,,
434,215031405,Train_M,Train,Male,0,0,0,0,0,0,0,,,
435,216011406,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
436,216011407,Train_M,Train,Male,0,0,0,0,0,0,0,,,
437,216011408,Train_M,Train,Male,0,0,0,0,0,0,0,,,
438,216011409,Train_M,Train,Male,0,0,0,0,0,0,0,,,
439,216011410,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
440,216021411,Train_M,Train,Male,0,0,0,0,0,0,0,,,
441,216021412,Train_M,Train,Male,0,0,0,0,0,0,0,,,
442,216021413,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
443,216021414,Train_M,Train,Male,0,0,0,0,0,0,0,,,
444,216031415,Train_M,Train,Male,0,0,0,0,0,0,0,,,
445,216031416,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
446,216031417,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
447,216031418,Train_M,Train,Male,0,0,0,0,0,0,0,,,
448,216031419,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
449,217011420,Train_M,Train,Male,0,0,0,0,0,0,0,,,
450,217011421,Train_M,Train,Male,0,0,0,0,0,0,0,,,
451,217011422,Train_M,Train,Male,0,0,0,0,0,0,0,,,
452,217011423,Train_M,Train,Male,0,0,0,0,0,0,0,,,
453,217031471,Train_M,Train,Male,0,0,0,0,0,0,0,,,
454,217031472,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
455,217031473,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
456,217031474,Train_M,Train,Male,0,0,0,0,0,0,0,,,
457,217031475,Train_M,Train,Male,0,0,0,0,0,0,0,,,
458,217031476,Train_M,Train,Male,0,0,0,0,0,0,0,,,
459,217041477,Train_M,Train,Male,0,0,0,0,0,0,0,,,
460,217041478,Train_M,Train,Male,4,4,0,0,0,2.53E-05,0,,,
461,217041479,Train_M,Train,Male,0,0,0,0,0,0,0,,,
462,217041480,Train_M,Train,Male,3,3,0,0,0,1.90E-05,0,,,
463,297979799,Train_M,Train,Male,0,0,0,0,0,0,0,,,
464,299999499,Train_M,Train,Male,60,60,0,0,0,0.000379099,0,,,
465,201011001,Train_F,Train,Female,18,0,18,0,0.00011373,0,0,,,
466,201011002,Train_F,Train,Female,47,0,47,0,0.000296961,0,0,,,
467,201011003,Train_F,Train,Female,59,0,59,0,0.000372781,0,0,,,
468,201011004,Train_F,Train,Female,33,0,33,0,0.000208504,0,0,,,
469,201011005,Train_F,Train,Female,9,0,9,0,5.69E-05,0,0,,,
470,201011006,Train_F,Train,Female,6,0,6,0,3.79E-05,0,0,,,
471,201011007,Train_F,Train,Female,0,0,0,0,0,0,0,,,
472,201011008,Train_F,Train,Female,16,0,16,0,0.000101093,0,0,,,
473,201021009,Train_F,Train,Female,43,0,43,0,0.000271688,0,0,,,
474,201021010,Train_F,Train,Female,11,0,11,0,6.95E-05,0,0,,,
475,201021011,Train_F,Train,Female,27,0,27,0,0.000170595,0,0,,,
476,201021012,Train_F,Train,Female,13,0,13,0,8.21E-05,0,0,,,
477,201031013,Train_F,Train,Female,0,0,0,0,0,0,0,,,
478,201031014,Train_F,Train,Female,0,0,0,0,0,0,0,,,
479,201031015,Train_F,Train,Female,5,0,5,0,3.16E-05,0,0,,,
480,201031016,Train_F,Train,Female,0,0,0,0,0,0,0,,,
481,201031017,Train_F,Train,Female,0,0,0,0,0,0,0,,,
482,202011018,Train_F,Train,Female,15,0,15,0,9.48E-05,0,0,,,
483,202011019,Train_F,Train,Female,9,0,9,0,5.69E-05,0,0,,,
484,202011020,Train_F,Train,Female,8,0,8,0,5.05E-05,0,0,,,
485,202011021,Train_F,Train,Female,10,0,10,0,6.32E-05,0,0,,,
486,202011022,Train_F,Train,Female,16,0,16,0,0.000101093,0,0,,,
487,202011023,Train_F,Train,Female,7,0,7,0,4.42E-05,0,0,,,
488,202011024,Train_F,Train,Female,6,0,6,0,3.79E-05,0,0,,,
489,202011025,Train_F,Train,Female,12,0,12,0,7.58E-05,0,0,,,
490,202021026,Train_F,Train,Female,4,0,4,0,2.53E-05,0,0,,,
491,202021027,Train_F,Train,Female,90,0,90,0,0.000568649,0,0,,,
492,202021028,Train_F,Train,Female,21,0,21,0,0.000132685,0,0,,,
493,202021029,Train_F,Train,Female,0,0,0,0,0,0,0,,,
494,202021030,Train_F,Train,Female,70,0,70,0,0.000442282,0,0,,,
495,202021031,Train_F,Train,Female,86,0,86,0,0.000543375,0,0,,,
496,202031032,Train_F,Train,Female,0,0,0,0,0,0,0,,,
497,202031033,Train_F,Train,Female,4,0,4,0,2.53E-05,0,0,,,
498,203011034,Train_F,Train,Female,5,0,5,0,3.16E-05,0,0,,,
499,203011035,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
500,203011036,Train_F,Train,Female,4,0,4,0,2.53E-05,0,0,,,
501,203021037,Train_F,Train,Female,40,0,40,0,0.000252733,0,0,,,
502,203021038,Train_F,Train,Female,53,0,53,0,0.000334871,0,0,,,
503,203021039,Train_F,Train,Female,95,0,95,0,0.00060024,0,0,,,
504,203021040,Train_F,Train,Female,105,0,105,0,0.000663423,0,0,,,
505,203021041,Train_F,Train,Female,60,0,60,0,0.000379099,0,0,,,
506,203021042,Train_F,Train,Female,62,0,62,0,0.000391736,0,0,,,
507,203021043,Train_F,Train,Female,166,0,166,0,0.001048841,0,0,,,
508,203021044,Train_F,Train,Female,15,0,15,0,9.48E-05,0,0,,,
509,203021045,Train_F,Train,Female,25,0,25,0,0.000157958,0,0,,,
510,203021046,Train_F,Train,Female,59,0,59,0,0.000372781,0,0,,,
511,203021047,Train_F,Train,Female,63,0,63,0,0.000398054,0,0,,,
512,203031048,Train_F,Train,Female,18,0,18,0,0.00011373,0,0,,,
513,203031049,Train_F,Train,Female,6,0,6,0,3.79E-05,0,0,,,
514,203031050,Train_F,Train,Female,58,0,58,0,0.000366462,0,0,,,
515,203031051,Train_F,Train,Female,10,0,10,0,6.32E-05,0,0,,,
516,203031052,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
517,203031053,Train_F,Train,Female,67,0,67,0,0.000423327,0,0,,,
518,204011054,Train_F,Train,Female,0,0,0,0,0,0,0,,,
519,204011055,Train_F,Train,Female,0,0,0,0,0,0,0,,,
520,204011056,Train_F,Train,Female,75,0,75,0,0.000473874,0,0,,,
521,204011057,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
522,204011058,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
523,204011059,Train_F,Train,Female,22,0,22,0,0.000139003,0,0,,,
524,204011060,Train_F,Train,Female,10,0,10,0,6.32E-05,0,0,,,
525,204011061,Train_F,Train,Female,0,0,0,0,0,0,0,,,
526,204011062,Train_F,Train,Female,5,0,5,0,3.16E-05,0,0,,,
527,204021063,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
528,204021064,Train_F,Train,Female,0,0,0,0,0,0,0,,,
529,204021065,Train_F,Train,Female,0,0,0,0,0,0,0,,,
530,204021066,Train_F,Train,Female,0,0,0,0,0,0,0,,,
531,204021067,Train_F,Train,Female,0,0,0,0,0,0,0,,,
532,204031068,Train_F,Train,Female,0,0,0,0,0,0,0,,,
533,204031069,Train_F,Train,Female,0,0,0,0,0,0,0,,,
534,204031070,Train_F,Train,Female,0,0,0,0,0,0,0,,,
535,204031071,Train_F,Train,Female,0,0,0,0,0,0,0,,,
536,204031072,Train_F,Train,Female,0,0,0,0,0,0,0,,,
537,204031073,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
538,204031074,Train_F,Train,Female,5,0,5,0,3.16E-05,0,0,,,
539,204031075,Train_F,Train,Female,0,0,0,0,0,0,0,,,
540,205011076,Train_F,Train,Female,49,0,49,0,0.000309598,0,0,,,
541,205011077,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
542,205011078,Train_F,Train,Female,12,0,12,0,7.58E-05,0,0,,,
543,205011079,Train_F,Train,Female,55,0,55,0,0.000347507,0,0,,,
544,205021080,Train_F,Train,Female,0,0,0,0,0,0,0,,,
545,205021081,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
546,205021082,Train_F,Train,Female,0,0,0,0,0,0,0,,,
547,205021083,Train_F,Train,Female,0,0,0,0,0,0,0,,,
548,205021084,Train_F,Train,Female,4,0,4,0,2.53E-05,0,0,,,
549,205021085,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
550,205021086,Train_F,Train,Female,0,0,0,0,0,0,0,,,
551,205031087,Train_F,Train,Female,0,0,0,0,0,0,0,,,
552,205031088,Train_F,Train,Female,0,0,0,0,0,0,0,,,
553,205031089,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
554,205031090,Train_F,Train,Female,5,0,5,0,3.16E-05,0,0,,,
555,205031091,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
556,205031092,Train_F,Train,Female,0,0,0,0,0,0,0,,,
557,205031093,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
558,205041094,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
559,205041095,Train_F,Train,Female,19,0,19,0,0.000120048,0,0,,,
560,205041096,Train_F,Train,Female,12,0,12,0,7.58E-05,0,0,,,
561,205041097,Train_F,Train,Female,17,0,17,0,0.000107411,0,0,,,
562,205041098,Train_F,Train,Female,4,0,4,0,2.53E-05,0,0,,,
563,205051099,Train_F,Train,Female,0,0,0,0,0,0,0,,,
564,205051100,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
565,205051101,Train_F,Train,Female,4,0,4,0,2.53E-05,0,0,,,
566,205051102,Train_F,Train,Female,0,0,0,0,0,0,0,,,
567,205051103,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
568,205051104,Train_F,Train,Female,4,0,4,0,2.53E-05,0,0,,,
569,206011105,Train_F,Train,Female,687,0,687,0,0.004340684,0,0,,,
570,206011106,Train_F,Train,Female,45,0,45,0,0.000284324,0,0,,,
571,206011107,Train_F,Train,Female,129,0,129,0,0.000815063,0,0,,,
572,206011108,Train_F,Train,Female,657,0,657,0,0.004151134,0,0,,,
573,206011109,Train_F,Train,Female,176,0,176,0,0.001112024,0,0,,,
574,206021110,Train_F,Train,Female,496,0,496,0,0.003133885,0,0,,,
575,206021111,Train_F,Train,Female,1061,0,1061,0,0.006703734,0,0,,,
576,206021112,Train_F,Train,Female,441,0,441,0,0.002786378,0,0,,,
577,206031113,Train_F,Train,Female,426,0,426,0,0.002691603,0,0,,,
578,206031114,Train_F,Train,Female,751,0,751,0,0.004745056,0,0,,,
579,206031115,Train_F,Train,Female,375,0,375,0,0.002369369,0,0,,,
580,206031116,Train_F,Train,Female,507,0,507,0,0.003203387,0,0,,,
581,206041117,Train_F,Train,Female,102,0,102,0,0.000644468,0,0,,,
582,206041118,Train_F,Train,Female,114,0,114,0,0.000720288,0,0,,,
583,206041119,Train_F,Train,Female,72,0,72,0,0.000454919,0,0,,,
584,206041120,Train_F,Train,Female,5,0,5,0,3.16E-05,0,0,,,
585,206041121,Train_F,Train,Female,744,0,744,0,0.004700828,0,0,,,
586,206041122,Train_F,Train,Female,670,0,670,0,0.004233272,0,0,,,
587,206041123,Train_F,Train,Female,281,0,281,0,0.001775447,0,0,,,
588,206041124,Train_F,Train,Female,77,0,77,0,0.00048651,0,0,,,
589,206041125,Train_F,Train,Female,78,0,78,0,0.000492829,0,0,,,
590,206041126,Train_F,Train,Female,286,0,286,0,0.001807039,0,0,,,
591,206041127,Train_F,Train,Female,0,0,0,0,0,0,0,,,
592,206051128,Train_F,Train,Female,32,0,32,0,0.000202186,0,0,,,
593,206051129,Train_F,Train,Female,473,0,473,0,0.002988564,0,0,,,
594,206051130,Train_F,Train,Female,18,0,18,0,0.00011373,0,0,,,
595,206051131,Train_F,Train,Female,0,0,0,0,0,0,0,,,
596,206051132,Train_F,Train,Female,55,0,55,0,0.000347507,0,0,,,
597,206051133,Train_F,Train,Female,329,0,329,0,0.002078726,0,0,,,
598,206051134,Train_F,Train,Female,799,0,799,0,0.005048335,0,0,,,
599,206061135,Train_F,Train,Female,473,0,473,0,0.002988564,0,0,,,
600,206061136,Train_F,Train,Female,925,0,925,0,0.005844443,0,0,,,
601,206061137,Train_F,Train,Female,1541,0,1541,0,0.009736526,0,0,,,
602,206061138,Train_F,Train,Female,276,0,276,0,0.001743855,0,0,,,
603,206071139,Train_F,Train,Female,238,0,238,0,0.001503759,0,0,,,
604,206071140,Train_F,Train,Female,28,0,28,0,0.000176913,0,0,,,
605,206071141,Train_F,Train,Female,105,0,105,0,0.000663423,0,0,,,
606,206071142,Train_F,Train,Female,49,0,49,0,0.000309598,0,0,,,
607,206071143,Train_F,Train,Female,113,0,113,0,0.00071397,0,0,,,
608,206071144,Train_F,Train,Female,1032,0,1032,0,0.006520503,0,0,,,
609,206071145,Train_F,Train,Female,429,0,429,0,0.002710558,0,0,,,
610,207011146,Train_F,Train,Female,240,0,240,0,0.001516396,0,0,,,
611,207011147,Train_F,Train,Female,156,0,156,0,0.000985657,0,0,,,
612,207011148,Train_F,Train,Female,66,0,66,0,0.000417009,0,0,,,
613,207011149,Train_F,Train,Female,606,0,606,0,0.0038289,0,0,,,
614,207011150,Train_F,Train,Female,457,0,457,0,0.002887471,0,0,,,
615,207011151,Train_F,Train,Female,932,0,932,0,0.005888671,0,0,,,
616,207011152,Train_F,Train,Female,668,0,668,0,0.004220636,0,0,,,
617,207011153,Train_F,Train,Female,135,0,135,0,0.000852973,0,0,,,
618,207011154,Train_F,Train,Female,10,0,10,0,6.32E-05,0,0,,,
619,207011155,Train_F,Train,Female,553,0,553,0,0.003494029,0,0,,,
620,207021156,Train_F,Train,Female,31,0,31,0,0.000195868,0,0,,,
621,207021157,Train_F,Train,Female,46,0,46,0,0.000290643,0,0,,,
622,207021159,Train_F,Train,Female,30,0,30,0,0.00018955,0,0,,,
623,207021160,Train_F,Train,Female,20,0,20,0,0.000126366,0,0,,,
624,207021424,Train_F,Train,Female,34,0,34,0,0.000214823,0,0,,,
625,207021425,Train_F,Train,Female,46,0,46,0,0.000290643,0,0,,,
626,207031161,Train_F,Train,Female,535,0,535,0,0.003380299,0,0,,,
627,207031162,Train_F,Train,Female,118,0,118,0,0.000745561,0,0,,,
628,207031163,Train_F,Train,Female,523,0,523,0,0.00330448,0,0,,,
629,207031164,Train_F,Train,Female,231,0,231,0,0.001459531,0,0,,,
630,207031165,Train_F,Train,Female,106,0,106,0,0.000669742,0,0,,,
631,207031166,Train_F,Train,Female,90,0,90,0,0.000568649,0,0,,,
632,207031167,Train_F,Train,Female,371,0,371,0,0.002344096,0,0,,,
633,208011168,Train_F,Train,Female,139,0,139,0,0.000878246,0,0,,,
634,208011169,Train_F,Train,Female,695,0,695,0,0.00439123,0,0,,,
635,208011170,Train_F,Train,Female,273,0,273,0,0.0017249,0,0,,,
636,208011171,Train_F,Train,Female,278,0,278,0,0.001756492,0,0,,,
637,208011172,Train_F,Train,Female,459,0,459,0,0.002900107,0,0,,,
638,208011173,Train_F,Train,Female,352,0,352,0,0.002224048,0,0,,,
639,208021174,Train_F,Train,Female,614,0,614,0,0.003879447,0,0,,,
640,208021176,Train_F,Train,Female,874,0,874,0,0.005522209,0,0,,,
641,208021177,Train_F,Train,Female,502,0,502,0,0.003171795,0,0,,,
642,208021178,Train_F,Train,Female,287,0,287,0,0.001813357,0,0,,,
643,208021179,Train_F,Train,Female,489,0,489,0,0.003089657,0,0,,,
644,208021180,Train_F,Train,Female,319,0,319,0,0.002015543,0,0,,,
645,208021181,Train_F,Train,Female,409,0,409,0,0.002584192,0,0,,,
646,208021182,Train_F,Train,Female,522,0,522,0,0.003298161,0,0,,,
647,208021426,Train_F,Train,Female,222,0,222,0,0.001402666,0,0,,,
648,208021427,Train_F,Train,Female,167,0,167,0,0.001055159,0,0,,,
649,208031183,Train_F,Train,Female,121,0,121,0,0.000764516,0,0,,,
650,208031184,Train_F,Train,Female,0,0,0,0,0,0,0,,,
651,208031185,Train_F,Train,Female,159,0,159,0,0.001004612,0,0,,,
652,208031186,Train_F,Train,Female,312,0,312,0,0.001971315,0,0,,,
653,208031187,Train_F,Train,Female,48,0,48,0,0.000303279,0,0,,,
654,208031188,Train_F,Train,Female,450,0,450,0,0.002843243,0,0,,,
655,208031189,Train_F,Train,Female,270,0,270,0,0.001705946,0,0,,,
656,208031190,Train_F,Train,Female,301,0,301,0,0.001901813,0,0,,,
657,208031191,Train_F,Train,Female,153,0,153,0,0.000966702,0,0,,,
658,208031192,Train_F,Train,Female,0,0,0,0,0,0,0,,,
659,208031193,Train_F,Train,Female,431,0,431,0,0.002723195,0,0,,,
660,208041194,Train_F,Train,Female,687,0,687,0,0.004340684,0,0,,,
661,208041195,Train_F,Train,Female,573,0,573,0,0.003620396,0,0,,,
662,209011196,Train_F,Train,Female,93,0,93,0,0.000587603,0,0,,,
663,209011197,Train_F,Train,Female,364,0,364,0,0.002299867,0,0,,,
664,209011198,Train_F,Train,Female,426,0,426,0,0.002691603,0,0,,,
665,209011199,Train_F,Train,Female,170,0,170,0,0.001074114,0,0,,,
666,209011200,Train_F,Train,Female,455,0,455,0,0.002874834,0,0,,,
667,209011201,Train_F,Train,Female,203,0,203,0,0.001282618,0,0,,,
668,209011202,Train_F,Train,Female,291,0,291,0,0.00183863,0,0,,,
669,209011203,Train_F,Train,Female,413,0,413,0,0.002609465,0,0,,,
670,209011204,Train_F,Train,Female,220,0,220,0,0.00139003,0,0,,,
671,209021205,Train_F,Train,Female,120,0,120,0,0.000758198,0,0,,,
672,209021207,Train_F,Train,Female,646,0,646,0,0.004081633,0,0,,,
673,209021208,Train_F,Train,Female,612,0,612,0,0.00386681,0,0,,,
674,209021428,Train_F,Train,Female,505,0,505,0,0.00319075,0,0,,,
675,209021429,Train_F,Train,Female,200,0,200,0,0.001263663,0,0,,,
676,209031209,Train_F,Train,Female,331,0,331,0,0.002091363,0,0,,,
677,209031210,Train_F,Train,Female,61,0,61,0,0.000385417,0,0,,,
678,209031211,Train_F,Train,Female,3,0,3,0,1.90E-05,0,0,,,
679,209031212,Train_F,Train,Female,34,0,34,0,0.000214823,0,0,,,
680,209031213,Train_F,Train,Female,105,0,105,0,0.000663423,0,0,,,
681,209031214,Train_F,Train,Female,38,0,38,0,0.000240096,0,0,,,
682,209031215,Train_F,Train,Female,186,0,186,0,0.001175207,0,0,,,
683,209041216,Train_F,Train,Female,74,0,74,0,0.000467555,0,0,,,
684,209041217,Train_F,Train,Female,43,0,43,0,0.000271688,0,0,,,
685,209041219,Train_F,Train,Female,334,0,334,0,0.002110318,0,0,,,
686,209041220,Train_F,Train,Female,241,0,241,0,0.001522714,0,0,,,
687,209041221,Train_F,Train,Female,138,0,138,0,0.000871928,0,0,,,
688,209041223,Train_F,Train,Female,315,0,315,0,0.00199027,0,0,,,
689,209041224,Train_F,Train,Female,161,0,161,0,0.001017249,0,0,,,
690,209041225,Train_F,Train,Female,19,0,19,0,0.000120048,0,0,,,
691,209041430,Train_F,Train,Female,119,0,119,0,0.00075188,0,0,,,
692,209041431,Train_F,Train,Female,147,0,147,0,0.000928793,0,0,,,
693,209041432,Train_F,Train,Female,134,0,134,0,0.000846654,0,0,,,
694,209041433,Train_F,Train,Female,139,0,139,0,0.000878246,0,0,,,
695,209041434,Train_F,Train,Female,158,0,158,0,0.000998294,0,0,,,
696,209041435,Train_F,Train,Female,171,0,171,0,0.001080432,0,0,,,
697,209041436,Train_F,Train,Female,129,0,129,0,0.000815063,0,0,,,
698,209041437,Train_F,Train,Female,115,0,115,0,0.000726606,0,0,,,
699,210011226,Train_F,Train,Female,81,0,81,0,0.000511784,0,0,,,
700,210011227,Train_F,Train,Female,0,0,0,0,0,0,0,,,
701,210011228,Train_F,Train,Female,46,0,46,0,0.000290643,0,0,,,
702,210011229,Train_F,Train,Female,191,0,191,0,0.001206799,0,0,,,
703,210011230,Train_F,Train,Female,88,0,88,0,0.000556012,0,0,,,
704,210011231,Train_F,Train,Female,194,0,194,0,0.001225753,0,0,,,
705,210021232,Train_F,Train,Female,103,0,103,0,0.000650787,0,0,,,
706,210021233,Train_F,Train,Female,41,0,41,0,0.000259051,0,0,,,
707,210021234,Train_F,Train,Female,63,0,63,0,0.000398054,0,0,,,
708,210021235,Train_F,Train,Female,32,0,32,0,0.000202186,0,0,,,
709,210031236,Train_F,Train,Female,205,0,205,0,0.001295255,0,0,,,
710,210031237,Train_F,Train,Female,201,0,201,0,0.001269982,0,0,,,
711,210031239,Train_F,Train,Female,869,0,869,0,0.005490617,0,0,,,
712,210031438,Train_F,Train,Female,706,0,706,0,0.004460732,0,0,,,
713,210031439,Train_F,Train,Female,19,0,19,0,0.000120048,0,0,,,
714,210031440,Train_F,Train,Female,59,0,59,0,0.000372781,0,0,,,
715,210041240,Train_F,Train,Female,141,0,141,0,0.000890883,0,0,,,
716,210041241,Train_F,Train,Female,390,0,390,0,0.002464144,0,0,,,
717,210051242,Train_F,Train,Female,133,0,133,0,0.000840336,0,0,,,
718,210051243,Train_F,Train,Female,111,0,111,0,0.000701333,0,0,,,
719,210051245,Train_F,Train,Female,152,0,152,0,0.000960384,0,0,,,
720,210051246,Train_F,Train,Female,129,0,129,0,0.000815063,0,0,,,
721,210051247,Train_F,Train,Female,86,0,86,0,0.000543375,0,0,,,
722,210051248,Train_F,Train,Female,0,0,0,0,0,0,0,,,
723,210051249,Train_F,Train,Female,246,0,246,0,0.001554306,0,0,,,
724,210051250,Train_F,Train,Female,42,0,42,0,0.000265369,0,0,,,
